,Year,STATE_COUNTY,Yes,No,Issue,TRUMP_N,TRUMP_%,CLINTON_N,CLINTON_%,PER_CAPITA_INCOME,YEAR_x,UNINSURED_RATE,YEAR_y,SOME_COLLEGE,AFAMERPER,WHITESPER,ASIANPER,HISPANICPER,PERSENIORS,YEAR_x,POVERTY_RATE,YEAR_y,INCINEQUALITY,YEAR_x,UNEMP_RATE,YEAR_y,RURAL_POP,YEAR,CITIZENS
1151,2016,AR_CLEVELAND,1930,1316,bond_issue,2462.0,0.7340000000000001,723.0,0.2156,20622.0,2017.0,0.11800000000000001,2017.0,0.503,0.122,0.858,0.001,0.017,0.163,2016.0,0.20047990401919616,2017.0,0.4700486295313882,2017.0,0.057999999999999996,2017.0,1.0,2016.0,0.9878870000000001
1152,2016,AR_COLUMBIA,5756,2260,bond_issue,5456.0,0.6139,3140.0,0.3533,19439.0,2017.0,0.135,2017.0,0.5720000000000001,0.369,0.599,0.006999999999999999,0.022,0.16,2016.0,0.24943016759776535,2017.0,0.7170645446507516,2017.0,0.068,2017.0,0.575,2016.0,0.979187
1153,2016,AR_CONWAY,5017,2556,bond_issue,4849.0,0.6117,2656.0,0.33509999999999995,20040.0,2017.0,0.134,2017.0,0.511,0.112,0.8420000000000001,0.004,0.036000000000000004,0.16899999999999998,2016.0,0.21524276040916293,2017.0,0.5920645446507515,2017.0,0.063,2017.0,0.705,2016.0,0.9849479999999999
1154,2016,AR_CRAIGHEAD,21818,11252,bond_issue,22892.0,0.6435,10538.0,0.2962,23138.0,2017.0,0.133,2017.0,0.619,0.131,0.812,0.011,0.044,0.122,2016.0,0.18921930073329826,2017.0,0.5390141467727675,2017.0,0.046,2017.0,0.322,2016.0,0.972902
1155,2016,AR_CRAWFORD,14873,6549,bond_issue,16686.0,0.7433,3488.0,0.1999,19477.0,2017.0,0.15,2017.0,0.539,0.012,0.8909999999999999,0.014,0.061,0.133,2016.0,0.18777064235174928,2017.0,0.4576702033598585,2017.0,0.054000000000000006,2017.0,0.52,2016.0,0.9745510000000001
1156,2016,AR_CRITTENDEN,11671,2680,bond_issue,6964.0,0.4366,8410.0,0.5272,19665.0,2017.0,0.11900000000000001,2017.0,0.512,0.512,0.461,0.006,0.02,0.108,2016.0,0.2458633204158209,2017.0,0.5521662245800177,2017.0,0.064,2017.0,0.209,2016.0,0.9891540000000001
1157,2016,AR_CROSS,4842,1614,bond_issue,4584.0,0.6668999999999999,1999.0,0.2908,18701.0,2017.0,0.124,2017.0,0.392,0.222,0.755,0.005,0.015,0.154,2016.0,0.19759177679882525,2017.0,0.5468611847922193,2017.0,0.055999999999999994,2017.0,0.568,2016.0,0.99798
1158,2016,AR_DALLAS,1773,886,bond_issue,1509.0,0.5446,1165.0,0.4204,16838.0,2017.0,0.135,2017.0,0.41700000000000004,0.419,0.552,0.001,0.023,0.182,2016.0,0.14726840855106887,2017.0,0.466290893015031,2017.0,0.07400000000000001,2017.0,0.526,2016.0,0.9916
1159,2016,AR_DESHA,2950,1064,bond_issue,1919.0,0.4508,2228.0,0.5234000000000001,19822.0,2017.0,0.13,2017.0,0.406,0.478,0.479,0.003,0.044,0.151,2016.0,0.3198773209549072,2017.0,0.620579133510168,2017.0,0.076,2017.0,0.314,2016.0,0.9789110000000001
1160,2016,AR_DREW,4284,1912,bond_issue,3968.0,0.6017,2365.0,0.3586,17057.0,2017.0,0.125,2017.0,0.59,0.278,0.688,0.005,0.025,0.14800000000000002,2016.0,0.2773584905660377,2017.0,0.7643678160919541,2017.0,0.071,2017.0,0.486,2016.0,0.993258
1161,2016,AR_FAULKNER,28632,16040,bond_issue,29346.0,0.6175,14629.0,0.3078,24401.0,2017.0,0.125,2017.0,0.67,0.102,0.843,0.011,0.039,0.1,2016.0,0.16093287393735825,2017.0,0.5152519893899205,2017.0,0.048,2017.0,0.38799999999999996,2016.0,0.9802350000000001
1162,2016,AR_FRANKLIN,4342,2137,bond_issue,5039.0,0.7443000000000001,1376.0,0.2032,19135.0,2017.0,0.135,2017.0,0.522,0.006999999999999999,0.95,0.009000000000000001,0.02,0.166,2016.0,0.2111416781292985,2017.0,0.5614500442086651,2017.0,0.052000000000000005,2017.0,0.826,2016.0,0.9977530000000001
1163,2016,AR_FULTON,2866,1542,bond_issue,3471.0,0.7273999999999999,1067.0,0.2236,19326.0,2017.0,0.147,2017.0,0.597,0.003,0.968,0.002,0.008,0.224,2016.0,0.23175426849681954,2017.0,0.4638594164456234,2017.0,0.054000000000000006,2017.0,0.929,2016.0,0.993189
1164,2016,AR_GARLAND,24060,15469,bond_issue,26087.0,0.6369,12311.0,0.3017,23170.0,2017.0,0.152,2017.0,0.5760000000000001,0.079,0.8640000000000001,0.006999999999999999,0.048,0.209,2016.0,0.2063266935619432,2017.0,0.5592396109637489,2017.0,0.057,2017.0,0.369,2016.0,0.980725
1165,2016,AR_GRANT,4520,2591,bond_issue,5725.0,0.769,1373.0,0.1844,23239.0,2017.0,0.111,2017.0,0.594,0.022,0.949,0.003,0.022,0.145,2016.0,0.13001290033092153,2017.0,0.4740274093722369,2017.0,0.047,2017.0,0.75,2016.0,0.994569
1166,2016,AR_GREENE,9224,4420,bond_issue,10720.0,0.7342,3071.0,0.2103,19652.0,2017.0,0.11199999999999999,2017.0,0.512,0.006,0.964,0.003,0.021,0.14300000000000002,2016.0,0.17742648941866693,2017.0,0.506631299734748,2017.0,0.053,2017.0,0.415,2016.0,0.9940110000000001
1167,2016,AR_HEMPSTEAD,4892,1816,bond_issue,4401.0,0.6243,2377.0,0.3372,17376.0,2017.0,0.162,2017.0,0.445,0.294,0.594,0.004,0.12,0.15,2016.0,0.2673082185533157,2017.0,0.5078470380194517,2017.0,0.052000000000000005,2017.0,0.5579999999999999,2016.0,0.941868
1168,2016,AR_HOTSPRING,7622,3744,bond_issue,8172.0,0.6842,3149.0,0.2636,19286.0,2017.0,0.129,2017.0,0.484,0.108,0.856,0.003,0.028,0.157,2016.0,0.17048208136717255,2017.0,0.5078470380194517,2017.0,0.052000000000000005,2017.0,0.66,2016.0,0.9935709999999999
1169,2016,AR_HOWARD,3185,1308,bond_issue,3157.0,0.6754000000000001,1351.0,0.289,18707.0,2017.0,0.177,2017.0,0.5429999999999999,0.206,0.718,0.006,0.098,0.153,2016.0,0.1962039617383445,2017.0,0.5079575596816976,2017.0,0.044000000000000004,2017.0,0.675,2016.0,0.954549
1170,2016,AR_INDEPENDENCE,8611,4315,bond_issue,9936.0,0.7298,2881.0,0.2116,20289.0,2017.0,0.134,2017.0,0.537,0.02,0.919,0.008,0.058,0.156,2016.0,0.19208362369337975,2017.0,0.5164677276746242,2017.0,0.067,2017.0,0.6859999999999999,2016.0,0.984823
1171,2016,AR_IZARD,3371,1757,bond_issue,4042.0,0.7419,1113.0,0.2043,18040.0,2017.0,0.166,2017.0,0.45399999999999996,0.013,0.958,0.003,0.015,0.236,2016.0,0.2197671655975291,2017.0,0.5447612732095491,2017.0,0.069,2017.0,1.0,2016.0,0.9846219999999999
1172,2016,AR_JACKSON,3435,1514,bond_issue,3267.0,0.6335999999999999,1583.0,0.307,15609.0,2017.0,0.139,2017.0,0.39899999999999997,0.16699999999999998,0.7979999999999999,0.003,0.024,0.159,2016.0,0.27106997616042633,2017.0,0.5455349248452697,2017.0,0.078,2017.0,0.6509999999999999,2016.0,0.9961700000000001
1173,2016,AR_JEFFERSON,18255,6024,bond_issue,9250.0,0.3572,15772.0,0.6091,19353.0,2017.0,0.11199999999999999,2017.0,0.494,0.551,0.42,0.008,0.016,0.132,2016.0,0.2550148867703227,2017.0,0.5962643678160919,2017.0,0.07200000000000001,2017.0,0.309,2016.0,0.9898459999999999
1174,2016,AR_JOHNSON,5697,2986,bond_issue,6091.0,0.6685,2427.0,0.2664,19366.0,2017.0,0.166,2017.0,0.387,0.014,0.872,0.006999999999999999,0.121,0.147,2016.0,0.21376997435391595,2017.0,0.5145888594164456,2017.0,0.06,2017.0,0.7140000000000001,2016.0,0.937675
1175,2016,AR_LAFAYETTE,1929,656,bond_issue,1758.0,0.6147,1032.0,0.3608,17212.0,2017.0,0.162,2017.0,0.38299999999999995,0.3720000000000001,0.607,0.003,0.017,0.194,2016.0,0.26380279659795297,2017.0,0.6108532272325375,2017.0,0.079,2017.0,1.0,2016.0,0.9953700000000001
1176,2016,AR_LAWRENCE,3684,1745,bond_issue,4064.0,0.7149,1263.0,0.2222,15971.0,2017.0,0.125,2017.0,0.514,0.008,0.973,0.001,0.009000000000000001,0.181,2016.0,0.2364532019704433,2017.0,0.5061892130857648,2017.0,0.063,2017.0,0.636,2016.0,0.9952700000000001
1177,2016,AR_LEE,2125,736,bond_issue,1229.0,0.4061,1735.0,0.5734,12529.0,2017.0,0.135,2017.0,0.316,0.5529999999999999,0.42,0.004,0.016,0.154,2016.0,0.3005404077622206,2017.0,0.6501989389920424,2017.0,0.069,2017.0,0.635,2016.0,0.99816
1178,2016,AR_LINCOLN,2513,1139,bond_issue,2455.0,0.6417,1252.0,0.3272,15023.0,2017.0,0.146,2017.0,0.311,0.299,0.6659999999999999,0.002,0.032,0.124,2016.0,0.23339822626000434,2017.0,0.6529619805481874,2017.0,0.063,2017.0,1.0,2016.0,0.9802649999999999
1179,2016,AR_LITTLERIVER,3535,1358,bond_issue,3605.0,0.6897,1397.0,0.2673,19880.0,2017.0,0.132,2017.0,0.505,0.191,0.755,0.003,0.027000000000000003,0.171,2016.0,0.19389995933306226,2017.0,0.5014367816091954,2017.0,0.057,2017.0,0.685,2016.0,0.99897
1180,2016,AR_LOGAN,5163,2423,bond_issue,5746.0,0.7254,1715.0,0.2165,19046.0,2017.0,0.141,2017.0,0.442,0.013,0.932,0.016,0.023,0.172,2016.0,0.18998506626843384,2017.0,0.4859637488947834,2017.0,0.059000000000000004,2017.0,0.71,2016.0,0.988375
1181,2016,AR_LONOKE,16932,8819,bond_issue,19958.0,0.7365,5664.0,0.209,23218.0,2017.0,0.10800000000000001,2017.0,0.619,0.06,0.898,0.008,0.033,0.112,2016.0,0.12101748266621296,2017.0,0.4297082228116711,2017.0,0.043,2017.0,0.44799999999999995,2016.0,0.989562
1182,2016,AR_MADISON,3816,2629,bond_issue,4928.0,0.7204,1588.0,0.2321,18754.0,2017.0,0.174,2017.0,0.331,0.002,0.936,0.005,0.048,0.156,2016.0,0.18094993910646756,2017.0,0.5208885941644562,2017.0,0.039,2017.0,1.0,2016.0,0.9817899999999999
1183,2016,AR_MARION,4108,2560,bond_issue,5336.0,0.7508,1434.0,0.2018,18188.0,2017.0,0.145,2017.0,0.41600000000000004,0.002,0.97,0.002,0.017,0.238,2016.0,0.19860605686794547,2017.0,0.4570070733863837,2017.0,0.054000000000000006,2017.0,1.0,2016.0,0.994574
1184,2016,AR_MILLER,11407,3553,bond_issue,11294.0,0.7019,4273.0,0.2656,20636.0,2017.0,0.128,2017.0,0.511,0.245,0.716,0.005,0.024,0.138,2016.0,0.2064271052072765,2017.0,0.5316091954022988,2017.0,0.052000000000000005,2017.0,0.4,2016.0,0.9940459999999999
1185,2016,AR_MISSISSIPPI,9186,2705,bond_issue,7061.0,0.5347999999999999,5670.0,0.4294,18905.0,2017.0,0.11900000000000001,2017.0,0.515,0.34,0.616,0.005,0.036000000000000004,0.122,2016.0,0.25528721832286666,2017.0,0.6264367816091955,2017.0,0.09300000000000001,2017.0,0.363,2016.0,0.9868319999999999
1186,2016,AR_MONROE,1956,816,bond_issue,1489.0,0.5163,1312.0,0.4549,16939.0,2017.0,0.14,2017.0,0.457,0.409,0.563,0.004,0.016,0.189,2016.0,0.2863070539419087,2017.0,0.6530725022104332,2017.0,0.063,2017.0,0.69,2016.0,0.9949620000000001
1187,2016,AR_MONTGOMERY,2204,1218,bond_issue,2643.0,0.7426,748.0,0.2102,19021.0,2017.0,0.172,2017.0,0.493,0.002,0.944,0.005,0.038,0.224,2016.0,0.18794127535582206,2017.0,0.47513262599469497,2017.0,0.07,2017.0,1.0,2016.0,0.9808790000000001
1188,2016,AR_NEVADA,2261,815,bond_issue,2000.0,0.6161,1157.0,0.3564,18695.0,2017.0,0.12300000000000001,2017.0,0.473,0.307,0.659,0.003,0.024,0.177,2016.0,0.3078281341965862,2017.0,0.5065207780725022,2017.0,0.052000000000000005,2017.0,0.6920000000000001,2016.0,0.99677
1189,2016,AR_NEWTON,1864,1479,bond_issue,2875.0,0.7661,699.0,0.1863,17884.0,2017.0,0.159,2017.0,0.44299999999999995,0.001,0.961,0.003,0.017,0.204,2016.0,0.21639717028802424,2017.0,0.5058576480990274,2017.0,0.051,2017.0,1.0,2016.0,0.995994
1190,2016,AR_OUACHITA,6279,2643,bond_issue,5351.0,0.5386,4321.0,0.4349,18975.0,2017.0,0.113,2017.0,0.539,0.401,0.57,0.004,0.016,0.17,2016.0,0.24530550191067102,2017.0,0.5846595932802829,2017.0,0.066,2017.0,0.564,2016.0,0.99264
1191,2016,AR_PERRY,2430,1596,bond_issue,3008.0,0.6986,1049.0,0.2436,22047.0,2017.0,0.135,2017.0,0.436,0.019,0.952,0.002,0.024,0.16699999999999998,2016.0,0.17817283950617285,2017.0,0.4280503978779841,2017.0,0.063,2017.0,1.0,2016.0,0.99756
1192,2016,AR_PHILLIPS,4868,1674,bond_issue,2446.0,0.3518,4310.0,0.6199,16830.0,2017.0,0.126,2017.0,0.43700000000000006,0.631,0.35,0.003,0.013,0.15,2016.0,0.3346200731409996,2017.0,0.5446507515473032,2017.0,0.079,2017.0,0.48,2016.0,0.9965879999999999
1193,2016,AR_PIKE,2511,1241,bond_issue,3150.0,0.7913,685.0,0.1721,18377.0,2017.0,0.195,2017.0,0.568,0.029,0.9,0.005,0.064,0.174,2016.0,0.18468510126699345,2017.0,0.4819849690539346,2017.0,0.062,2017.0,1.0,2016.0,0.9659620000000001
1194,2016,AR_POINSETT,5161,2229,bond_issue,5502.0,0.7125,1880.0,0.2435,16919.0,2017.0,0.141,2017.0,0.424,0.07200000000000001,0.899,0.002,0.022,0.159,2016.0,0.22115262824572515,2017.0,0.5120468611847923,2017.0,0.057,2017.0,0.711,2016.0,0.992458
1195,2016,AR_POLK,4898,2915,bond_issue,6618.0,0.804,1212.0,0.1472,19116.0,2017.0,0.162,2017.0,0.532,0.003,0.927,0.005,0.058,0.195,2016.0,0.25198846689202625,2017.0,0.4508178603006189,2017.0,0.06,2017.0,0.7340000000000001,2016.0,0.9732870000000001
1196,2016,AR_POPE,13692,7960,bond_issue,16256.0,0.7203,5000.0,0.2215,19918.0,2017.0,0.14800000000000002,2017.0,0.551,0.029,0.895,0.01,0.067,0.131,2016.0,0.19573163542035135,2017.0,0.5037577365163571,2017.0,0.055,2017.0,0.545,2016.0,0.9642350000000001
1197,2016,AR_PRAIRIE,2118,1121,bond_issue,2505.0,0.7273999999999999,814.0,0.2364,18137.0,2017.0,0.147,2017.0,0.525,0.122,0.8640000000000001,0.001,0.009000000000000001,0.197,2016.0,0.19791921664626685,2017.0,0.4930371352785146,2017.0,0.048,2017.0,1.0,2016.0,0.99976
1198,2016,AR_PULASKI,93150,56291,bond_issue,61257.0,0.3834,89574.0,0.5606,27414.0,2017.0,0.126,2017.0,0.6729999999999999,0.35,0.575,0.02,0.058,0.12,2016.0,0.17987731459303816,2017.0,0.5541556145004422,2017.0,0.047,2017.0,0.12300000000000001,2016.0,0.966767
1199,2016,AR_RANDOLPH,3827,2225,bond_issue,4509.0,0.7069,1425.0,0.2234,18871.0,2017.0,0.136,2017.0,0.594,0.006999999999999999,0.965,0.002,0.016,0.187,2016.0,0.19550404752198475,2017.0,0.5200044208664898,2017.0,0.07400000000000001,2017.0,0.674,2016.0,0.9956780000000001
1200,2016,AR_SALINE,31573,17860,bond_issue,35863.0,0.6883,13256.0,0.2544,25962.0,2017.0,0.106,2017.0,0.626,0.047,0.905,0.009000000000000001,0.038,0.14800000000000002,2016.0,0.08522333148943269,2017.0,0.3953359858532272,2017.0,0.042,2017.0,0.36200000000000004,2016.0,0.985196
1201,2016,AR_SCOTT,2090,1286,bond_issue,2731.0,0.7781,602.0,0.1715,18934.0,2017.0,0.177,2017.0,0.483,0.005,0.88,0.034,0.07,0.17,2016.0,0.20875165751089225,2017.0,0.5043103448275862,2017.0,0.05,2017.0,0.7040000000000001,2016.0,0.9774879999999999
1202,2016,AR_SEARCY,2114,1328,bond_issue,2955.0,0.7927,601.0,0.1612,16731.0,2017.0,0.185,2017.0,0.45899999999999996,0.001,0.96,0.001,0.015,0.213,2016.0,0.20661051556916796,2017.0,0.5528293545534925,2017.0,0.057999999999999996,2017.0,1.0,2016.0,0.996599
1203,2016,AR_SEBASTIAN,30761,12458,bond_issue,29127.0,0.6525,12300.0,0.2756,23222.0,2017.0,0.158,2017.0,0.521,0.064,0.7659999999999999,0.041,0.123,0.131,2016.0,0.2218109430462729,2017.0,0.5377984084880636,2017.0,0.05,2017.0,0.20800000000000002,2016.0,0.9425450000000001
1204,2016,AR_SEVIER,3024,1276,bond_issue,3282.0,0.7193999999999999,1075.0,0.2356,16021.0,2017.0,0.214,2017.0,0.396,0.043,0.7,0.004,0.306,0.126,2016.0,0.2240414629836857,2017.0,0.4591069849690539,2017.0,0.064,2017.0,0.636,2016.0,0.859187
1205,2016,AR_SHARP,4492,2401,bond_issue,5407.0,0.7459,1472.0,0.2031,16714.0,2017.0,0.16,2017.0,0.409,0.005,0.96,0.003,0.017,0.239,2016.0,0.2224820143884892,2017.0,0.4441865605658709,2017.0,0.071,2017.0,0.8009999999999999,2016.0,0.992894
1206,2016,AR_STFRANCIS,5159,1808,bond_issue,3195.0,0.43,4031.0,0.5425,15511.0,2017.0,0.12300000000000001,2017.0,0.41100000000000003,0.519,0.442,0.005,0.041,0.122,2016.0,0.2463123690623797,2017.0,0.5377984084880636,2017.0,0.075,2017.0,0.516,2016.0,0.9790549999999999
1207,2016,AR_STONE,3325,1873,bond_issue,4113.0,0.7321,1203.0,0.2141,17403.0,2017.0,0.17,2017.0,0.49200000000000005,0.001,0.968,0.004,0.013,0.228,2016.0,0.23613465730201014,2017.0,0.5312776304155615,2017.0,0.065,2017.0,1.0,2016.0,0.9991200000000001
1208,2016,AR_UNION,9775,4125,bond_issue,10456.0,0.6189,5855.0,0.3466,20718.0,2017.0,0.14,2017.0,0.532,0.33,0.631,0.005,0.035,0.156,2016.0,0.20717814295795947,2017.0,0.5750442086648984,2017.0,0.064,2017.0,0.545,2016.0,0.984851
1209,2016,AR_VANBUREN,4373,2561,bond_issue,5382.0,0.7333,1549.0,0.2111,18782.0,2017.0,0.157,2017.0,0.364,0.004,0.96,0.003,0.027000000000000003,0.227,2016.0,0.18471490177287966,2017.0,0.5536030061892131,2017.0,0.07,2017.0,1.0,2016.0,0.991179
1210,2016,AR_WASHINGTON,41997,30442,bond_issue,41476.0,0.5067,33366.0,0.4076,23264.0,2017.0,0.16899999999999998,2017.0,0.598,0.03,0.799,0.022,0.155,0.097,2016.0,0.18979663972476848,2017.0,0.5622236958443855,2017.0,0.036000000000000004,2017.0,0.255,2016.0,0.9109219999999999
1211,2016,AR_WHITE,15286,10533,bond_issue,21077.0,0.7528,5170.0,0.1846,21793.0,2017.0,0.135,2017.0,0.524,0.04,0.914,0.005,0.037000000000000005,0.141,2016.0,0.1765972816780822,2017.0,0.5852122015915119,2017.0,0.065,2017.0,0.5429999999999999,2016.0,0.982416
1212,2016,AR_WOODRUFF,1819,652,bond_issue,1347.0,0.5239,1118.0,0.4349,19087.0,2017.0,0.146,2017.0,0.32799999999999996,0.275,0.6990000000000001,0.002,0.012,0.17800000000000002,2016.0,0.2408672408672409,2017.0,0.631631299734748,2017.0,0.067,2017.0,1.0,2016.0,0.99418
1213,2016,AR_YELL,3963,2276,bond_issue,4608.0,0.7156,1480.0,0.2298,16992.0,2017.0,0.19,2017.0,0.384,0.014,0.867,0.013,0.191,0.154,2016.0,0.17481176635645138,2017.0,0.5046419098143236,2017.0,0.053,2017.0,0.7909999999999999,2016.0,0.9165129999999999
1214,2016,AR_ARKANSAS,2821,3263,legalize_medical_marijuana,3926.0,0.6159,1939.0,0.3121,23045.0,2017.0,0.129,2017.0,0.47,0.245,0.718,0.005,0.027000000000000003,0.16399999999999998,2016.0,0.19637578013796125,2017.0,0.4691644562334217,2017.0,0.044000000000000004,2017.0,0.34700000000000003,2016.0,0.990683
1215,2016,AR_ASHLEY,3758,4170,legalize_medical_marijuana,5338.0,0.6604000000000001,2408.0,0.2979,19761.0,2017.0,0.11699999999999999,2017.0,0.526,0.258,0.693,0.002,0.049,0.162,2016.0,0.1990939322376982,2017.0,0.5360300618921309,2017.0,0.08,2017.0,0.517,2016.0,0.9827049999999999
1216,2016,AR_BAXTER,9450,9730,legalize_medical_marijuana,14682.0,0.7428,4169.0,0.2109,21334.0,2017.0,0.135,2017.0,0.588,0.002,0.969,0.004,0.017,0.281,2016.0,0.1383638475032738,2017.0,0.4444076038903625,2017.0,0.057,2017.0,0.6579999999999999,2016.0,0.993706
1217,2016,AR_BENTON,50744,43924,legalize_medical_marijuana,60871.0,0.6286999999999999,28005.0,0.2892,26715.0,2017.0,0.142,2017.0,0.593,0.013,0.826,0.029,0.155,0.122,2016.0,0.11379851362510322,2017.0,0.4536914235190098,2017.0,0.039,2017.0,0.252,2016.0,0.924157
1218,2016,AR_BOONE,7073,8551,legalize_medical_marijuana,12235.0,0.7594,2926.0,0.1816,22160.0,2017.0,0.127,2017.0,0.5820000000000001,0.002,0.965,0.004,0.018000000000000002,0.181,2016.0,0.17472260843488455,2017.0,0.4410919540229885,2017.0,0.051,2017.0,0.622,2016.0,0.9959790000000001
1219,2016,AR_BRADLEY,1728,1831,legalize_medical_marijuana,2164.0,0.5924,1317.0,0.3605,19386.0,2017.0,0.18100000000000002,2017.0,0.43,0.276,0.603,0.002,0.132,0.177,2016.0,0.2882529845985601,2017.0,0.6395888594164456,2017.0,0.062,2017.0,0.496,2016.0,0.942682
1220,2016,AR_CALHOUN,1123,1079,legalize_medical_marijuana,1556.0,0.6858,639.0,0.2816,17763.0,2017.0,0.129,2017.0,0.461,0.222,0.745,0.002,0.028,0.172,2016.0,0.19161558236108364,2017.0,0.546971706454465,2017.0,0.057999999999999996,2017.0,1.0,2016.0,0.998273
1221,2016,AR_CARROLL,5429,4953,legalize_medical_marijuana,6786.0,0.6308,3342.0,0.3107,20637.0,2017.0,0.19,2017.0,0.435,0.004,0.8959999999999999,0.006,0.127,0.187,2016.0,0.17480016060152573,2017.0,0.41312997347480107,2017.0,0.048,2017.0,0.728,2016.0,0.946732
1222,2016,AR_CHICOT,2250,1759,legalize_medical_marijuana,1716.0,0.4109,2350.0,0.5627,16538.0,2017.0,0.14300000000000002,2017.0,0.41100000000000003,0.541,0.412,0.005,0.046,0.182,2016.0,0.3092136540838642,2017.0,0.6642351900972591,2017.0,0.094,2017.0,0.5429999999999999,2016.0,0.9809629999999999
1223,2016,AR_CLARK,4385,3988,legalize_medical_marijuana,4404.0,0.5165,3620.0,0.4246,17960.0,2017.0,0.122,2017.0,0.593,0.235,0.718,0.005,0.04,0.14800000000000002,2016.0,0.24010487571219685,2017.0,0.6078691423519009,2017.0,0.057,2017.0,0.544,2016.0,0.984923
1224,2016,AR_CLAY,2552,2487,legalize_medical_marijuana,3781.0,0.7271,1199.0,0.2306,18509.0,2017.0,0.146,2017.0,0.431,0.003,0.975,0.001,0.013,0.2,2016.0,0.22219265566790847,2017.0,0.5218832891246685,2017.0,0.069,2017.0,0.589,2016.0,0.9965790000000001
1225,2016,AR_CLEBURNE,5697,6180,legalize_medical_marijuana,9458.0,0.7826000000000001,2101.0,0.1739,23044.0,2017.0,0.139,2017.0,0.485,0.003,0.968,0.002,0.02,0.236,2016.0,0.15490608743993964,2017.0,0.4931476569407604,2017.0,0.07200000000000001,2017.0,0.755,2016.0,0.9924569999999999
1226,2016,AR_CLEVELAND,1394,1902,legalize_medical_marijuana,2462.0,0.7340000000000001,723.0,0.2156,20622.0,2017.0,0.11800000000000001,2017.0,0.503,0.122,0.858,0.001,0.017,0.163,2016.0,0.20047990401919616,2017.0,0.4700486295313882,2017.0,0.057999999999999996,2017.0,1.0,2016.0,0.9878870000000001
1227,2016,AR_COLUMBIA,3966,4305,legalize_medical_marijuana,5456.0,0.6139,3140.0,0.3533,19439.0,2017.0,0.135,2017.0,0.5720000000000001,0.369,0.599,0.006999999999999999,0.022,0.16,2016.0,0.24943016759776535,2017.0,0.7170645446507516,2017.0,0.068,2017.0,0.575,2016.0,0.979187
1228,2016,AR_CONWAY,3989,3770,legalize_medical_marijuana,4849.0,0.6117,2656.0,0.33509999999999995,20040.0,2017.0,0.134,2017.0,0.511,0.112,0.8420000000000001,0.004,0.036000000000000004,0.16899999999999998,2016.0,0.21524276040916293,2017.0,0.5920645446507515,2017.0,0.063,2017.0,0.705,2016.0,0.9849479999999999
1229,2016,AR_CRAIGHEAD,17369,17227,legalize_medical_marijuana,22892.0,0.6435,10538.0,0.2962,23138.0,2017.0,0.133,2017.0,0.619,0.131,0.812,0.011,0.044,0.122,2016.0,0.18921930073329826,2017.0,0.5390141467727675,2017.0,0.046,2017.0,0.322,2016.0,0.972902
1230,2016,AR_CRAWFORD,11652,10553,legalize_medical_marijuana,16686.0,0.7433,3488.0,0.1999,19477.0,2017.0,0.15,2017.0,0.539,0.012,0.8909999999999999,0.014,0.061,0.133,2016.0,0.18777064235174928,2017.0,0.4576702033598585,2017.0,0.054000000000000006,2017.0,0.52,2016.0,0.9745510000000001
1231,2016,AR_CRITTENDEN,9240,5840,legalize_medical_marijuana,6964.0,0.4366,8410.0,0.5272,19665.0,2017.0,0.11900000000000001,2017.0,0.512,0.512,0.461,0.006,0.02,0.108,2016.0,0.2458633204158209,2017.0,0.5521662245800177,2017.0,0.064,2017.0,0.209,2016.0,0.9891540000000001
1232,2016,AR_CROSS,3337,3403,legalize_medical_marijuana,4584.0,0.6668999999999999,1999.0,0.2908,18701.0,2017.0,0.124,2017.0,0.392,0.222,0.755,0.005,0.015,0.154,2016.0,0.19759177679882525,2017.0,0.5468611847922193,2017.0,0.055999999999999994,2017.0,0.568,2016.0,0.99798
1233,2016,AR_DALLAS,1222,1495,legalize_medical_marijuana,1509.0,0.5446,1165.0,0.4204,16838.0,2017.0,0.135,2017.0,0.41700000000000004,0.419,0.552,0.001,0.023,0.182,2016.0,0.14726840855106887,2017.0,0.466290893015031,2017.0,0.07400000000000001,2017.0,0.526,2016.0,0.9916
1234,2016,AR_DESHA,2211,1904,legalize_medical_marijuana,1919.0,0.4508,2228.0,0.5234000000000001,19822.0,2017.0,0.13,2017.0,0.406,0.478,0.479,0.003,0.044,0.151,2016.0,0.3198773209549072,2017.0,0.620579133510168,2017.0,0.076,2017.0,0.314,2016.0,0.9789110000000001
1235,2016,AR_DREW,3120,3350,legalize_medical_marijuana,3968.0,0.6017,2365.0,0.3586,17057.0,2017.0,0.125,2017.0,0.59,0.278,0.688,0.005,0.025,0.14800000000000002,2016.0,0.2773584905660377,2017.0,0.7643678160919541,2017.0,0.071,2017.0,0.486,2016.0,0.993258
1236,2016,AR_FAULKNER,25283,21630,legalize_medical_marijuana,29346.0,0.6175,14629.0,0.3078,24401.0,2017.0,0.125,2017.0,0.67,0.102,0.843,0.011,0.039,0.1,2016.0,0.16093287393735825,2017.0,0.5152519893899205,2017.0,0.048,2017.0,0.38799999999999996,2016.0,0.9802350000000001
1237,2016,AR_FRANKLIN,3346,3375,legalize_medical_marijuana,5039.0,0.7443000000000001,1376.0,0.2032,19135.0,2017.0,0.135,2017.0,0.522,0.006999999999999999,0.95,0.009000000000000001,0.02,0.166,2016.0,0.2111416781292985,2017.0,0.5614500442086651,2017.0,0.052000000000000005,2017.0,0.826,2016.0,0.9977530000000001
